date,team,gf,ga,shots,sot,venue,win,draw,loss,points,gd,cs,gd_last_5,gd_last_10,sot_last_5,sot_last_10,cs_last_5,cs_last_10,gf_last_5_home,gf_last_5_away,ga_last_5_home,ga_last_5_away,win_last_5_home,win_last_5_away,points_last_5_home,points_last_5_away,cum_gf,cum_ga,cum_points
2023-05-20,Aston Villa,1,1,6,3,away,0,1,0,1,0,0,0.0,1.1,2.6,3.8,0.2,0.5,,1.0,,0.8,,0.4,,1.4,1.1243386243386244,1.5502645502645502,1.08994708994709
2023-05-28,Aston Villa,2,1,12,5,home,1,0,0,3,1,0,0.0,0.8,2.8,3.2,0.2,0.4,2.2,,0.2,,1.0,,3.0,,1.1240105540897098,1.5488126649076517,1.0897097625329815
2023-08-12,Aston Villa,1,5,16,6,away,0,0,1,0,-4,0,0.0,0.7,3.2,3.5,0.0,0.3,,0.8,,1.0,,0.2,,1.0,1.1263157894736842,1.5473684210526315,1.0947368421052632
2023-08-20,Aston Villa,4,0,13,7,home,1,0,0,3,4,1,-0.6,0.2,4.2,3.6,0.0,0.3,2.0,,0.4,,1.0,,3.0,,1.125984251968504,1.5564304461942258,1.0918635170603674
2023-08-27,Aston Villa,3,1,16,6,away,1,0,0,3,2,0,0.4,0.4,5.0,4.0,0.2,0.3,,0.6,,1.8,,0.0,,0.4,1.1335078534031413,1.5523560209424083,1.0968586387434556
2023-09-03,Aston Villa,0,3,9,3,away,0,0,1,0,-3,0,0.6,0.3,5.4,4.0,0.2,0.2,,1.0,,1.8,,0.2,,0.8,1.1383812010443863,1.5509138381201044,1.1018276762402088
2023-09-16,Aston Villa,3,1,16,5,home,1,0,0,3,2,0,0.0,0.0,5.4,4.1,0.2,0.2,2.4,,0.4,,1.0,,3.0,,1.1354166666666667,1.5546875,1.0989583333333333
2023-09-24,Aston Villa,1,0,15,7,away,1,0,0,3,1,1,0.2,0.1,5.4,4.3,0.2,0.1,,1.0,,2.2,,0.2,,0.8,1.1402597402597403,1.5532467532467533,1.103896103896104
2023-09-30,Aston Villa,6,1,19,9,home,1,0,0,3,5,0,1.2,0.3,5.6,4.9,0.4,0.2,2.4,,0.6,,1.0,,3.0,,1.1398963730569949,1.549222797927461,1.1088082901554404
2023-10-08,Aston Villa,1,1,18,4,away,0,1,0,1,0,0,1.4,0.9,6.0,5.5,0.2,0.2,,1.2,,2.0,,0.4,,1.4,1.152454780361757,1.5478036175710594,1.1136950904392764
2023-10-22,Aston Villa,4,1,15,7,home,1,0,0,3,3,0,1.0,0.8,5.6,5.5,0.2,0.2,3.4,,0.8,,1.0,,3.0,,1.152061855670103,1.5463917525773196,1.1134020618556701
2023-10-29,Aston Villa,3,1,17,6,home,1,0,0,3,2,0,2.2,1.1,6.4,5.9,0.2,0.2,3.8,,0.8,,1.0,,3.0,,1.1593830334190232,1.544987146529563,1.1182519280205656
2023-11-05,Aston Villa,0,2,13,3,away,0,0,1,0,-2,0,2.2,1.2,6.6,6.0,0.2,0.2,,1.2,,2.0,,0.4,,1.4,1.1641025641025642,1.5435897435897437,1.123076923076923
2023-11-12,Aston Villa,3,1,12,6,home,1,0,0,3,2,0,1.6,1.4,5.8,5.7,0.0,0.2,4.0,,0.8,,1.0,,3.0,,1.1611253196930946,1.5447570332480818,1.1202046035805626
2023-11-26,Aston Villa,2,1,15,5,away,1,0,0,3,1,0,1.0,1.2,5.2,5.6,0.0,0.1,,1.0,,1.4,,0.4,,1.4,1.1658163265306123,1.5433673469387754,1.125
2023-12-03,Aston Villa,2,2,11,3,away,0,1,0,1,0,0,1.2,1.1,5.4,5.5,0.0,0.1,,0.8,,1.4,,0.4,,1.4,1.16793893129771,1.5419847328244274,1.1297709923664123
2023-12-06,Aston Villa,1,0,22,7,home,1,0,0,3,1,1,0.6,1.4,4.6,5.5,0.0,0.1,3.8,,1.0,,1.0,,3.0,,1.1700507614213198,1.5431472081218274,1.1294416243654823
2023-12-09,Aston Villa,1,0,10,3,home,1,0,0,3,1,1,0.4,1.3,4.8,5.7,0.2,0.2,3.4,,0.8,,1.0,,3.0,,1.169620253164557,1.539240506329114,1.1341772151898735
2023-12-17,Aston Villa,2,1,15,5,away,1,0,0,3,1,0,1.0,1.3,4.8,5.3,0.4,0.2,,1.2,,1.2,,0.4,,1.6,1.1691919191919191,1.5353535353535352,1.1388888888888888
2023-12-22,Aston Villa,1,1,12,4,home,0,1,0,1,0,0,0.8,0.9,4.6,4.9,0.4,0.2,2.4,,0.6,,1.0,,3.0,,1.1712846347607053,1.5340050377833754,1.1435768261964736
2023-12-26,Aston Villa,2,3,10,4,away,0,0,1,0,-1,0,0.6,0.9,4.4,4.9,0.4,0.2,,1.4,,1.4,,0.4,,1.6,1.170854271356784,1.5326633165829147,1.14321608040201
2023-12-30,Aston Villa,3,2,19,7,home,1,0,0,3,1,0,0.4,0.5,4.6,4.6,0.4,0.2,1.8,,0.6,,0.8,,2.6,,1.1729323308270676,1.536340852130326,1.1403508771929824
2024-01-14,Aston Villa,0,0,16,5,away,0,1,0,1,0,1,0.4,0.4,4.6,4.7,0.2,0.2,,1.6,,1.8,,0.4,,1.4,1.1775,1.5375,1.145
2024-01-30,Aston Villa,1,3,12,6,home,0,0,1,0,-2,0,0.2,0.6,5.0,4.9,0.2,0.3,1.8,,0.8,,0.8,,2.6,,1.174563591022444,1.5336658354114714,1.144638403990025
2024-02-03,Aston Villa,5,0,14,10,away,1,0,0,3,5,1,-0.4,0.2,5.2,4.9,0.2,0.3,,1.6,,1.4,,0.4,,1.6,1.1741293532338308,1.537313432835821,1.1417910447761195
2024-02-11,Aston Villa,1,2,23,10,home,0,0,1,0,-1,0,0.6,0.6,6.4,5.4,0.4,0.4,1.4,,1.2,,0.6,,2.0,,1.183622828784119,1.533498759305211,1.1464019851116625
2024-02-17,Aston Villa,2,1,12,3,away,1,0,0,3,1,0,0.6,0.5,7.6,6.1,0.4,0.4,,2.2,,1.2,,0.4,,1.6,1.183168316831683,1.5346534653465347,1.1435643564356435
2024-02-24,Aston Villa,4,2,16,6,home,1,0,0,3,2,0,0.6,0.5,6.8,5.7,0.4,0.3,1.4,,1.6,,0.4,,1.4,,1.1851851851851851,1.5333333333333334,1.1481481481481481
2024-03-02,Aston Villa,3,2,12,8,away,1,0,0,3,1,0,1.0,0.6,7.0,6.0,0.2,0.2,,2.2,,1.0,,0.6,,2.0,1.1921182266009853,1.5344827586206897,1.1527093596059113
2024-03-10,Aston Villa,0,4,10,1,home,0,0,1,0,-4,0,1.6,0.6,7.4,6.3,0.2,0.2,2.0,,2.0,,0.4,,1.4,,1.1965601965601966,1.5356265356265357,1.1572481572481572
2024-03-17,Aston Villa,1,1,13,5,away,0,1,0,1,0,0,-0.2,0.2,5.6,6.0,0.0,0.2,,2.4,,1.2,,0.6,,2.0,1.1936274509803921,1.5416666666666667,1.1544117647058822
2024-03-30,Aston Villa,2,0,11,5,home,1,0,0,3,2,1,0.0,0.3,4.6,6.1,0.0,0.2,1.8,,2.6,,0.4,,1.2,,1.1931540342298288,1.5403422982885087,1.1540342298288508
2024-04-03,Aston Villa,1,4,8,3,away,0,0,1,0,-3,0,0.2,0.4,5.0,5.9,0.2,0.3,,2.2,,0.8,,0.6,,2.2,1.1951219512195121,1.5365853658536586,1.1585365853658536
2024-04-06,Aston Villa,3,3,11,3,home,0,1,0,1,0,0,-0.8,0.1,4.4,5.7,0.2,0.2,1.6,,2.2,,0.4,,1.2,,1.194647201946472,1.5425790754257906,1.1557177615571776
2024-04-14,Aston Villa,2,0,11,2,away,1,0,0,3,2,1,-1.0,0.3,3.4,5.4,0.2,0.2,,2.4,,1.6,,0.6,,2.0,1.1990291262135921,1.546116504854369,1.1553398058252426
2024-04-21,Aston Villa,3,1,14,4,home,1,0,0,3,2,0,0.2,0.0,3.6,4.6,0.4,0.2,2.0,,2.2,,0.4,,1.4,,1.2009685230024214,1.5423728813559323,1.1598062953995156
2024-04-27,Aston Villa,2,2,9,4,home,0,1,0,1,0,0,0.6,0.3,3.4,4.0,0.4,0.2,2.4,,2.0,,0.6,,2.0,,1.2053140096618358,1.541062801932367,1.1642512077294687
2024-05-05,Aston Villa,0,1,2,1,away,0,0,1,0,-1,0,0.2,0.2,3.2,4.1,0.2,0.2,,1.8,,1.6,,0.6,,2.0,1.2072289156626506,1.5421686746987953,1.163855421686747
2024-05-13,Aston Villa,3,3,19,5,home,0,1,0,1,0,0,0.6,-0.1,2.8,3.6,0.2,0.2,2.0,,2.0,,0.4,,1.6,,1.2043269230769231,1.5408653846153846,1.1610576923076923
2024-05-19,Aston Villa,0,5,8,2,away,0,0,1,0,-5,0,0.6,-0.2,3.2,3.3,0.2,0.2,,1.4,,1.6,,0.4,,1.4,1.20863309352518,1.5443645083932853,1.160671462829736
2024-08-17,Aston Villa,2,1,15,3,away,1,0,0,3,1,0,-0.8,-0.3,3.2,3.4,0.0,0.2,,0.8,,2.2,,0.2,,0.8,1.2057416267942584,1.5526315789473684,1.1578947368421053
2024-08-24,Aston Villa,0,2,11,3,home,0,0,1,0,-2,0,-1.0,-0.2,3.0,3.2,0.0,0.2,2.6,,1.8,,0.4,,1.8,,1.20763723150358,1.5513126491646778,1.162291169451074
2024-08-31,Aston Villa,2,1,10,5,away,1,0,0,3,1,0,-1.4,-0.6,2.8,3.0,0.0,0.1,,1.0,,2.2,,0.4,,1.2,1.2047619047619047,1.5523809523809524,1.1595238095238096
2024-09-14,Aston Villa,3,2,17,8,home,1,0,0,3,1,0,-1.0,-0.2,3.6,3.2,0.0,0.1,2.2,,2.2,,0.2,,1.2,,1.2066508313539193,1.5510688836104514,1.163895486935867
2024-09-21,Aston Villa,3,1,9,4,home,1,0,0,3,2,0,-0.8,-0.1,4.2,3.7,0.0,0.1,2.2,,2.0,,0.4,,1.6,,1.2109004739336493,1.552132701421801,1.1682464454976302
2024-09-29,Aston Villa,2,2,7,3,away,0,1,0,1,0,0,0.6,-0.1,4.6,3.9,0.0,0.0,,1.2,,1.6,,0.6,,1.8,1.215130023640662,1.5508274231678487,1.1725768321513002
2024-10-06,Aston Villa,0,0,11,1,home,0,1,0,1,0,1,0.4,-0.3,4.6,3.8,0.0,0.0,2.2,,2.0,,0.4,,1.6,,1.2169811320754718,1.5518867924528301,1.1721698113207548
2024-10-19,Aston Villa,3,1,14,5,away,1,0,0,3,2,0,0.8,-0.3,4.2,3.5,0.2,0.1,,1.2,,2.0,,0.4,,1.4,1.2141176470588235,1.5482352941176472,1.171764705882353
2024-10-26,Aston Villa,1,1,18,8,home,0,1,0,1,0,0,1.0,0.0,4.2,3.9,0.2,0.1,1.8,,1.6,,0.4,,1.6,,1.2183098591549295,1.5469483568075117,1.176056338028169
2024-11-03,Aston Villa,1,4,12,1,away,0,0,1,0,-3,0,0.8,0.0,4.2,4.2,0.2,0.1,,1.8,,2.0,,0.6,,2.0,1.2177985948477752,1.5456674473067915,1.1756440281030445
2024-11-09,Aston Villa,0,2,12,2,away,0,0,1,0,-2,0,-0.2,0.2,3.6,4.1,0.2,0.1,,2.0,,1.8,,0.6,,2.0,1.2172897196261683,1.5514018691588785,1.1728971962616823
2024-11-23,Aston Villa,2,2,17,5,home,0,1,0,1,0,0,-0.6,-0.1,3.4,4.0,0.2,0.1,1.4,,1.2,,0.4,,1.6,,1.2144522144522145,1.5524475524475525,1.17016317016317
2024-12-01,Aston Villa,0,3,10,4,away,0,0,1,0,-3,0,-0.6,0.1,4.2,4.2,0.0,0.1,,1.6,,2.0,,0.4,,1.4,1.216279069767442,1.5534883720930233,1.169767441860465
2024-12-04,Aston Villa,3,1,20,10,home,1,0,0,3,2,0,-1.6,-0.3,4.0,4.1,0.0,0.1,1.8,,1.2,,0.4,,1.8,,1.2134570765661252,1.556844547563805,1.1670533642691416
2024-12-07,Aston Villa,1,0,18,5,home,1,0,0,3,1,1,-1.2,-0.2,4.4,4.3,0.0,0.1,1.8,,1.0,,0.4,,1.8,,1.2175925925925926,1.5555555555555556,1.1712962962962963
2024-12-14,Aston Villa,1,2,8,2,away,0,0,1,0,-1,0,-0.4,-0.3,5.2,4.4,0.2,0.2,,1.2,,2.4,,0.2,,0.8,1.2170900692840647,1.5519630484988454,1.1755196304849884
2024-12-21,Aston Villa,2,1,11,6,home,1,0,0,3,1,0,-0.2,-0.4,5.2,4.3,0.2,0.2,1.4,,0.8,,0.4,,1.8,,1.2165898617511521,1.5529953917050692,1.172811059907834
2024-12-26,Aston Villa,0,3,4,1,away,0,0,1,0,-3,0,0.0,-0.3,5.4,4.8,0.2,0.1,,1.0,,2.4,,0.2,,0.6,1.2183908045977012,1.5517241379310345,1.1770114942528735
2024-12-30,Aston Villa,2,2,20,4,home,0,1,0,1,0,0,0.0,-0.8,4.8,4.4,0.2,0.1,1.8,,1.0,,0.6,,2.2,,1.2155963302752293,1.555045871559633,1.1743119266055047
2025-01-04,Aston Villa,2,1,13,5,home,1,0,0,3,1,0,-0.4,-0.8,3.6,4.0,0.2,0.1,2.0,,1.2,,0.6,,2.2,,1.2173913043478262,1.5560640732265447,1.173913043478261
2025-01-15,Aston Villa,1,0,11,3,away,1,0,0,3,1,1,-0.4,-0.4,3.6,4.4,0.0,0.1,,0.4,,2.8,,0.0,,0.0,1.2191780821917808,1.5547945205479452,1.178082191780822
2025-01-18,Aston Villa,2,2,8,4,away,0,1,0,1,0,0,0.0,-0.1,3.8,4.5,0.2,0.2,,0.4,,2.0,,0.2,,0.6,1.2186788154897494,1.55125284738041,1.182232346241458
2025-01-26,Aston Villa,1,1,14,4,home,0,1,0,1,0,0,-0.2,-0.1,3.4,4.4,0.2,0.2,2.0,,1.0,,0.8,,2.6,,1.2204545454545455,1.5522727272727272,1.1818181818181819
2025-02-01,Aston Villa,0,2,10,3,away,0,0,1,0,-2,0,0.4,0.2,4.0,4.4,0.2,0.2,,0.8,,2.0,,0.2,,0.8,1.219954648526077,1.5510204081632653,1.18140589569161
2025-02-15,Aston Villa,1,1,25,6,home,0,1,0,1,0,0,0.0,-0.2,3.8,3.7,0.2,0.2,1.6,,1.0,,0.6,,2.2,,1.2171945701357465,1.5520361990950227,1.1787330316742082
2025-02-19,Aston Villa,2,2,9,4,home,0,1,0,1,0,0,-0.2,-0.3,4.0,3.8,0.2,0.1,1.6,,1.2,,0.4,,1.8,,1.216704288939052,1.5507900677200903,1.1783295711060948
2025-02-22,Aston Villa,2,1,12,6,home,1,0,0,3,1,0,-0.4,-0.2,4.2,4.0,0.0,0.1,1.6,,1.4,,0.2,,1.4,,1.2184684684684686,1.5518018018018018,1.177927927927928
2025-02-25,Aston Villa,1,4,6,2,away,0,0,1,0,-3,0,-0.2,-0.2,4.6,4.0,0.0,0.1,,0.8,,1.8,,0.2,,0.8,1.2202247191011235,1.550561797752809,1.1820224719101124
2025-03-08,Aston Villa,1,0,12,4,away,1,0,0,3,1,1,-0.8,-0.2,4.2,4.1,0.0,0.1,,0.8,,2.2,,0.2,,0.8,1.2197309417040358,1.5560538116591929,1.1793721973094171
2025-04-02,Aston Villa,3,0,8,5,away,1,0,0,3,3,1,-0.2,-0.1,4.4,4.1,0.2,0.2,,1.0,,1.6,,0.4,,1.4,1.2192393736017897,1.552572706935123,1.1834451901565997
2025-04-05,Aston Villa,2,1,17,8,home,1,0,0,3,1,0,0.4,0.1,4.2,4.1,0.4,0.3,1.6,,1.2,,0.4,,1.8,,1.2232142857142858,1.5491071428571428,1.1875
2025-04-12,Aston Villa,3,0,25,10,away,1,0,0,3,3,1,0.6,0.1,5.0,4.6,0.4,0.2,,1.4,,1.6,,0.4,,1.4,1.2249443207126949,1.5478841870824054,1.1915367483296213
2025-04-19,Aston Villa,4,1,23,9,home,1,0,0,3,3,0,1.0,0.4,5.8,5.2,0.6,0.3,1.6,,1.2,,0.4,,1.8,,1.228888888888889,1.5444444444444445,1.1955555555555555
2025-04-22,Aston Villa,1,2,7,3,away,0,0,1,0,-1,0,2.2,0.7,7.2,5.7,0.6,0.3,,1.6,,1.2,,0.6,,1.8,1.2350332594235034,1.5432372505543237,1.1995565410199556
2025-05-03,Aston Villa,1,0,10,3,home,1,0,0,3,1,1,1.8,0.8,7.0,5.7,0.4,0.3,2.2,,1.2,,0.6,,2.2,,1.2345132743362832,1.5442477876106195,1.1969026548672566
2025-05-10,Aston Villa,1,0,6,3,away,1,0,0,3,1,1,1.4,0.9,6.6,5.4,0.4,0.4,,1.8,,1.2,,0.6,,1.8,1.2339955849889626,1.5408388520971303,1.2008830022075054
2025-05-16,Aston Villa,2,0,18,7,home,1,0,0,3,2,1,1.4,1.0,5.6,5.3,0.6,0.5,2.2,,1.0,,0.8,,2.6,,1.2334801762114538,1.5374449339207048,1.2048458149779735
2025-05-25,Aston Villa,0,2,6,1,away,0,0,1,0,-2,0,1.2,1.1,5.0,5.4,0.6,0.6,,1.8,,0.4,,0.8,,2.4,1.2351648351648352,1.5340659340659342,1.2087912087912087
2025-08-16,Aston Villa,0,0,3,3,home,0,1,0,1,0,1,0.2,1.2,3.4,5.3,0.6,0.6,2.2,,0.6,,1.0,,3.0,,1.2324561403508771,1.5350877192982457,1.206140350877193
2025-08-23,Aston Villa,0,1,17,2,away,0,0,1,0,-1,0,0.4,1.1,3.4,5.2,0.8,0.6,,1.6,,0.8,,0.6,,1.8,1.2297592997811817,1.5317286652078774,1.2056892778993435
2025-08-31,Aston Villa,0,3,13,4,home,0,0,1,0,-3,0,0.0,0.7,3.2,4.9,0.6,0.5,1.8,,0.4,,0.8,,2.6,,1.2270742358078603,1.5305676855895196,1.203056768558952
2025-09-13,Aston Villa,0,0,7,1,away,0,1,0,1,0,1,-0.8,0.3,3.4,4.5,0.4,0.5,,1.0,,1.0,,0.4,,1.2,1.224400871459695,1.5337690631808278,1.2004357298474946
2025-09-21,Aston Villa,1,1,12,2,away,0,1,0,1,0,0,-1.2,0.0,2.2,3.6,0.4,0.5,,0.4,,1.0,,0.2,,0.8,1.2217391304347827,1.5304347826086957,1.2
2025-09-28,Aston Villa,3,1,9,4,home,1,0,0,3,2,0,-0.8,-0.3,2.4,2.9,0.4,0.5,1.4,,0.8,,0.6,,2.0,,1.2212581344902387,1.529284164859002,1.1995661605206074
2025-10-05,Aston Villa,2,1,15,7,home,1,0,0,3,1,0,-0.4,0.0,2.6,3.0,0.2,0.5,1.2,,0.8,,0.6,,2.0,,1.225108225108225,1.5281385281385282,1.2034632034632036
2025-10-19,Aston Villa,2,1,8,2,away,1,0,0,3,1,0,0.0,0.0,3.6,3.4,0.2,0.4,,0.4,,0.8,,0.2,,1.0,1.2267818574514038,1.5269978401727862,1.207343412526998
2025-10-26,Aston Villa,1,0,9,3,home,1,0,0,3,1,1,0.8,0.0,3.2,3.3,0.2,0.3,1.4,,1.0,,0.6,,2.0,,1.228448275862069,1.5258620689655173,1.2112068965517242
2025-11-01,Aston Villa,0,2,10,3,away,0,0,1,0,-2,0,1.0,-0.1,3.6,2.9,0.2,0.3,,0.6,,1.0,,0.2,,1.0,1.227956989247312,1.5225806451612902,1.2150537634408602
2025-11-09,Aston Villa,4,0,16,8,home,1,0,0,3,4,1,0.6,-0.1,3.8,3.1,0.2,0.3,1.2,,1.0,,0.6,,2.0,,1.2253218884120172,1.5236051502145922,1.2124463519313304
2025-11-23,Aston Villa,2,1,14,3,away,1,0,0,3,1,0,1.0,0.3,4.6,3.6,0.4,0.3,,0.6,,1.0,,0.2,,1.0,1.2312633832976445,1.5203426124197001,1.2162740899357602
2025-11-30,Aston Villa,1,0,16,6,home,1,0,0,3,1,1,1.0,0.5,3.8,3.7,0.4,0.3,2.0,,1.0,,0.8,,2.4,,1.232905982905983,1.5192307692307692,1.2200854700854702
2025-12-03,Aston Villa,4,3,14,10,away,1,0,0,3,1,0,1.0,0.9,4.6,3.9,0.6,0.4,,1.0,,1.0,,0.4,,1.6,1.232409381663113,1.5159914712153517,1.2238805970149254
2025-12-06,Aston Villa,2,1,15,6,home,1,0,0,3,1,0,1.0,1.0,6.0,4.8,0.4,0.3,2.2,,0.4,,1.0,,3.0,,1.2382978723404254,1.5191489361702128,1.2276595744680852
2025-12-14,Aston Villa,3,2,7,4,away,1,0,0,3,1,0,1.6,1.1,6.6,5.2,0.4,0.3,,1.8,,1.6,,0.6,,2.0,1.2399150743099787,1.5180467091295118,1.2314225053078556
2025-12-21,Aston Villa,2,1,12,4,home,1,0,0,3,1,0,1.0,1.0,5.8,5.2,0.2,0.3,2.0,,0.4,,1.0,,3.0,,1.24364406779661,1.5190677966101696,1.2351694915254237
2025-12-27,Aston Villa,2,1,11,8,away,1,0,0,3,1,0,1.0,1.0,6.0,4.9,0.2,0.3,,2.2,,1.8,,0.8,,2.4,1.245243128964059,1.517970401691332,1.2389006342494715
2025-12-30,Aston Villa,1,4,11,3,away,0,0,1,0,-3,0,1.0,1.0,6.4,5.5,0.0,0.3,,2.2,,1.8,,0.8,,2.4,1.2468354430379747,1.5168776371308017,1.2426160337552743
2026-01-03,Aston Villa,3,1,11,4,home,1,0,0,3,2,0,0.2,0.6,5.0,5.5,0.0,0.2,2.0,,0.4,,1.0,,3.0,,1.2463157894736843,1.5221052631578946,1.24
2026-01-07,Aston Villa,0,0,15,3,away,0,1,0,1,0,1,0.4,1.0,4.6,5.6,0.0,0.2,,2.4,,2.2,,0.8,,2.4,1.25,1.5210084033613445,1.2436974789915967
2026-01-18,Aston Villa,0,1,18,5,home,0,0,1,0,-1,0,0.2,0.6,4.4,5.1,0.2,0.2,2.4,,0.6,,1.0,,3.0,,1.2473794549266248,1.5178197064989518,1.2431865828092243
2026-01-25,Aston Villa,2,0,14,8,away,1,0,0,3,2,1,-0.2,0.4,4.6,5.3,0.2,0.2,,2.0,,2.0,,0.6,,2.0,1.2447698744769875,1.5167364016736402,1.2405857740585775
2026-02-01,Aston Villa,0,1,27,5,home,0,0,1,0,-1,0,0.0,0.5,4.6,5.5,0.4,0.2,1.6,,0.8,,0.8,,2.4,,1.2463465553235908,1.5135699373695197,1.244258872651357
2026-02-07,Aston Villa,1,1,7,4,away,0,1,0,1,0,0,0.4,0.3,5.0,5.0,0.4,0.2,,1.6,,1.4,,0.6,,2.0,1.24375,1.5125,1.2416666666666667
2026-02-11,Aston Villa,1,0,15,1,home,1,0,0,3,1,1,0.0,0.2,5.0,4.8,0.4,0.2,1.4,,1.0,,0.6,,1.8,,1.2432432432432432,1.5114345114345114,1.2411642411642412
2026-02-21,Aston Villa,1,1,16,4,home,0,1,0,1,0,0,0.2,0.2,4.6,4.5,0.4,0.3,1.2,,0.8,,0.6,,1.8,,1.2427385892116183,1.508298755186722,1.2448132780082988
2026-02-27,Aston Villa,0,2,14,5,away,0,0,1,0,-2,0,0.4,0.1,4.4,4.5,0.4,0.3,,1.2,,1.2,,0.4,,1.6,1.2422360248447204,1.5072463768115942,1.2443064182194616
2026-03-04,Aston Villa,1,4,9,4,home,0,0,1,0,-3,0,-0.4,-0.2,3.8,4.2,0.2,0.3,1.0,,0.8,,0.4,,1.4,,1.2396694214876034,1.5082644628099173,1.2417355371900827
2026-03-15,Aston Villa,1,3,9,2,away,0,0,1,0,-2,0,-0.8,-0.2,3.6,4.3,0.2,0.3,,0.8,,1.4,,0.2,,1.0,1.2391752577319588,1.51340206185567,1.2391752577319588
2026-03-22,Aston Villa,2,0,23,7,home,1,0,0,3,2,1,-1.2,-0.6,3.2,4.1,0.2,0.3,0.6,,1.4,,0.2,,0.8,,1.2386831275720165,1.5164609053497942,1.2366255144032923
2010-08-14,Birmingham,2,2,13,7,away,0,1,0,1,0,0,,,,,,,,,,,,,,,,,
2010-08-21,Birmingham,2,1,10,7,home,1,0,0,3,1,0,0.0,0.0,7.0,7.0,0.0,0.0,,,,,,,,,2.0,2.0,1.0
2010-08-29,Birmingham,2,2,9,5,away,0,1,0,1,0,0,0.5,0.5,7.0,7.0,0.0,0.0,,2.0,,2.0,,0.0,,1.0,2.0,1.5,2.0
2010-09-12,Birmingham,0,0,15,3,home,0,1,0,1,0,1,0.3333333333333333,0.3333333333333333,6.333333333333333,6.333333333333333,0.0,0.0,2.0,,1.0,,1.0,,3.0,,2.0,1.6666666666666667,1.6666666666666667
2010-09-18,Birmingham,1,3,6,3,away,0,0,1,0,-2,0,0.25,0.25,5.5,5.5,0.25,0.25,,2.0,,2.0,,0.0,,1.0,1.5,1.25,1.5
2010-09-25,Birmingham,0,0,10,4,home,0,1,0,1,0,1,-0.2,-0.2,5.0,5.0,0.2,0.2,1.0,,0.5,,0.5,,2.0,,1.4,1.6,1.2
2010-10-02,Birmingham,0,2,6,3,home,0,0,1,0,-2,0,-0.2,-0.16666666666666666,4.4,4.833333333333333,0.4,0.3333333333333333,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,1.6666666666666667,,1.1666666666666667,1.3333333333333333,1.1666666666666667
2010-10-16,Birmingham,1,2,6,4,away,0,0,1,0,-1,0,-0.8,-0.42857142857142855,3.6,4.571428571428571,0.4,0.2857142857142857,,1.6666666666666667,,2.3333333333333335,,0.0,,0.6666666666666666,1.0,1.4285714285714286,1.0
2010-10-23,Birmingham,2,0,17,8,home,1,0,0,3,2,1,-1.0,-0.5,3.4,4.5,0.4,0.25,0.5,,0.75,,0.25,,1.25,,1.0,1.5,0.875
2010-10-31,Birmingham,0,0,10,6,away,0,1,0,1,0,1,-0.6,-0.2222222222222222,4.4,4.888888888888889,0.4,0.3333333333333333,,1.5,,2.25,,0.0,,0.5,1.1111111111111112,1.3333333333333333,1.1111111111111112
2010-11-06,Birmingham,2,2,8,5,home,0,1,0,1,0,0,-0.2,-0.2,5.0,5.0,0.6,0.4,0.8,,0.6,,0.4,,1.6,,1.0,1.2,1.1
2010-11-09,Birmingham,2,3,14,10,away,0,0,1,0,-1,0,-0.2,-0.2,5.2,4.8,0.4,0.4,,1.2,,1.8,,0.0,,0.6,1.0909090909090908,1.2727272727272727,1.0909090909090908
2010-11-13,Birmingham,0,0,5,3,away,0,1,0,1,0,1,0.0,-0.4,6.6,5.1,0.4,0.4,,1.2,,2.0,,0.0,,0.4,1.1666666666666667,1.4166666666666667,1.0
2010-11-20,Birmingham,1,0,1,1,home,1,0,0,3,1,1,0.2,-0.4,6.4,4.9,0.6,0.5,0.8,,0.8,,0.2,,1.2,,1.0769230769230769,1.3076923076923077,1.0
2010-11-27,Birmingham,1,1,7,3,away,0,1,0,1,0,0,0.0,-0.3,5.0,4.7,0.6,0.5,,0.8,,1.6,,0.0,,0.4,1.0714285714285714,1.2142857142857142,1.1428571428571428
2010-12-04,Birmingham,1,1,13,5,home,0,1,0,1,0,0,0.0,-0.1,4.4,4.7,0.4,0.5,1.0,,0.8,,0.4,,1.6,,1.0666666666666667,1.2,1.1333333333333333
2010-12-12,Birmingham,0,1,3,0,away,0,0,1,0,-1,0,0.0,-0.1,4.4,4.8,0.4,0.4,,0.8,,1.2,,0.0,,0.6,1.0625,1.1875,1.125
2010-12-28,Birmingham,1,1,8,3,home,0,1,0,1,0,0,0.0,0.0,2.4,4.5,0.4,0.4,1.2,,1.0,,0.4,,1.6,,1.0,1.1764705882352942,1.0588235294117647
2011-01-01,Birmingham,0,3,2,1,home,0,0,1,0,-3,0,0.0,0.1,2.4,4.4,0.2,0.4,1.4,,0.8,,0.4,,1.8,,1.0,1.1666666666666667,1.0555555555555556
2011-01-04,Birmingham,2,1,11,7,away,1,0,0,3,1,0,-0.8,-0.4,2.4,3.7,0.0,0.3,,0.6,,1.0,,0.0,,0.6,0.9473684210526315,1.263157894736842,1.0
2011-01-16,Birmingham,1,1,14,4,home,0,1,0,1,0,0,-0.6,-0.3,3.2,3.8,0.0,0.2,1.0,,1.4,,0.2,,1.2,,1.0,1.25,1.1
